1.000000, -20.000000
1.000000, -18.221849
1.000000, -16.443699
1.000000, -14.665547
1.000000, -12.887396
1.000000, -11.109244
1.000000, -9.331093
0.922034, -7.552941
0.840908, -5.774790
0.775207, -3.996639
0.720871, -2.218487
0.674602, -0.440336
0.634101, 0.351079
0.598203, 0.786456
0.568392, 1.230957
0.540384, 1.684976
0.516391, 2.131200
0.494002, 2.570115
0.474388, 3.002162
0.455678, 3.459322
